episode,reward,autonomy,skill,difficulty,frustration,performance,help_dependency
24573,422,0.9286905328044016,3,3,0,2,0
24574,399,0.9286883568651525,3,3,0,2,0
24575,373,0.9286977869237156,3,2,2,2,0
24576,330,0.9287059262334038,3,3,2,2,0
24577,402,0.9287153485742469,3,3,0,2,0
24578,356,0.9287183249347557,3,3,1,2,0
24579,349,0.928735037904976,3,3,0,2,0
24580,372,0.9287504583075379,3,3,2,2,0
24581,432,0.9287598627478081,3,3,1,2,0
24582,436,0.928769691070978,3,3,0,2,0
24583,374,0.9287782316194138,3,3,1,2,0
24584,280,0.9287914912528301,3,3,0,2,0
24585,351,0.9288077382632138,3,2,0,2,0
24586,334,0.9288218414954797,3,3,0,2,0
24587,402,0.9288389288329272,3,3,2,2,0
24588,386,0.9288491539661586,3,3,0,2,0
24589,284,0.9288640931041723,3,3,0,2,0
24590,285,0.9288606061333061,3,3,2,2,0
24591,261,0.9288215682041687,3,3,1,2,0
24592,163,0.9288031128777932,3,3,2,0,0
24593,268,0.9287709497206704,3,3,0,2,0
24594,217,0.9287614915319246,3,3,0,1,0
24595,450,0.928761870525149,3,2,0,2,0
24596,390,0.9287571129080563,3,3,0,2,0
24597,378,0.9287741780944967,3,2,0,2,0
24598,309,0.9287664343702853,3,3,0,2,1
24599,331,0.9287420167715136,3,3,0,2,0
24600,187,0.9286953919808498,3,2,1,2,0
24601,298,0.9286932277113984,3,3,0,2,0
24602,244,0.9286833762038643,3,2,0,2,0
24603,274,0.9286337974259605,3,3,0,2,1
24604,330,0.9285791160432412,3,3,0,2,1
24605,339,0.9285718555536294,3,3,0,2,0
24606,248,0.9285552062539595,3,2,0,2,0
24607,298,0.9285573435473944,3,2,0,2,0
24608,191,0.9285586263755959,3,2,0,2,0
24609,232,0.9285701485583212,3,3,2,0,0
24610,174,0.928574841430056,3,3,1,2,0
24611,277,0.928572708110658,3,3,1,2,1
24612,262,0.9285586360054445,3,3,2,2,0
24613,363,0.9285641812245969,3,3,0,2,0
24614,383,0.9285646092892262,3,3,1,2,0
24615,395,0.9285816550539276,3,3,1,2,0
24616,352,0.928598266843998,3,3,0,2,0
24617,276,0.9286072054667096,3,0,0,2,0
24618,361,0.9286233784814956,3,3,0,2,0
24619,321,0.9286382681980463,3,3,2,2,0
24620,342,0.9286484682719868,3,3,0,2,0
24621,348,0.9286590887427318,3,3,0,2,0
24622,365,0.9286705539705891,3,3,0,2,0
24623,403,0.9286815889291817,3,3,1,2,0
24624,252,0.9286887978662602,3,1,1,2,0
24625,415,0.9287002482009893,3,3,1,2,0
24626,396,0.9287061665803833,3,3,0,2,0
24627,353,0.9287095373229339,3,2,0,2,0
24628,320,0.9287192786276796,3,3,1,2,0
24629,343,0.9287234928223974,3,3,0,2,0
24630,422,0.9287400193815732,3,3,0,2,0
24631,310,0.9287484768330014,3,1,2,2,0
24632,383,0.9287598944591029,3,2,0,2,0
24633,377,0.9287764013902504,3,3,1,2,0
24634,291,0.9287793287793288,3,3,2,2,0
24635,309,0.9287775851010761,3,3,1,2,0
24636,261,0.9287626986812965,3,3,0,2,0
24637,361,0.928777076642704,3,3,1,2,0
24638,395,0.9287804241125744,3,2,0,2,0
24639,534,0.9287977500089003,3,3,1,2,0
24640,285,0.9288036449496327,3,0,1,0,0
24641,400,0.9288086736812138,3,3,2,2,0
24642,445,0.928823871250845,3,3,0,2,0
24643,407,0.928832711815169,3,1,2,2,0
24644,528,0.9288445010817058,3,2,1,2,0
24645,475,0.9288601023987864,3,3,0,2,0
24646,540,0.928876960993412,3,3,0,2,0
24647,395,0.9288853612595216,3,3,1,2,0
24648,495,0.9288958635596483,3,3,0,2,0
24649,413,0.9289050982528226,3,3,0,2,0
24650,293,0.9289058846511298,3,3,1,1,0
24651,418,0.9289151136020644,3,3,0,2,0
24652,310,0.9289273118890388,3,3,2,0,0
24653,121,0.9289133174376846,3,2,0,2,0
24654,384,0.9289166247670876,3,3,0,2,0
24655,339,0.9289304977289932,3,3,0,2,0
24656,435,0.9289456256947565,3,3,0,2,0
24657,450,0.9289442726837429,3,3,1,2,0
24658,348,0.9289467307339965,3,3,0,2,0
24659,337,0.9289601664017396,3,3,2,2,0
24660,395,0.9289697871988468,3,3,0,2,0
24661,336,0.9289794037908365,3,2,0,2,0
24662,470,0.9289957600595246,3,2,0,2,0
24663,418,0.9290053666629275,3,2,1,2,0
24664,285,0.929007809318057,3,3,0,2,0
24665,200,0.9290022544587528,3,3,1,2,0
24666,244,0.9289874142213987,3,3,0,2,0
24667,402,0.9289991092443914,3,2,0,2,0
24668,339,0.9290150214971956,3,2,2,2,0
24669,472,0.9290313450788934,3,3,0,2,0
24670,361,0.92902997612521,3,3,0,2,0
24671,368,0.9290446160193316,3,3,0,2,0
24672,112,0.9290365542479655,3,2,0,0,0
24673,392,0.9290356029764395,3,3,0,2,0
24674,450,0.9290464325893988,3,3,0,2,0
24675,278,0.9290534969729806,3,3,0,2,0
24676,262,0.929061811844228,3,3,0,2,0
24677,391,0.9290742986308144,3,3,0,2,0
24678,264,0.9290830228876451,3,3,0,2,0
24679,258,0.9290913263234697,3,3,2,2,0
24680,341,0.9290945778206569,3,0,0,2,0
24681,493,0.9290940315712706,3,3,1,0,0
24682,234,0.9290775554366426,3,3,0,2,0
24683,432,0.9290879375418876,3,3,1,2,0
24684,275,0.9290962311616863,3,2,0,2,0
24685,387,0.9291120644061821,3,2,0,2,0
24686,298,0.9291085990928533,3,3,0,2,0
24687,439,0.9291181325297666,3,2,0,2,0
24688,498,0.9291066688590824,3,3,0,2,0
24689,414,0.9291157820573039,3,2,0,2,0
24690,429,0.9291198534850139,3,2,0,2,0
24691,154,0.9290623220982576,3,3,2,2,0
24692,447,0.9290777228826588,3,3,0,2,0
24693,208,0.9290663224898067,3,3,0,1,0
24694,307,0.9290817164441734,3,3,2,2,0
24695,359,0.9290690310322989,3,3,0,2,0
24696,216,0.9290249579344187,3,2,1,2,1
24697,544,0.9290365689969462,3,3,0,2,0
24698,535,0.9290536185174333,3,3,0,2,0
24699,372,0.9290618921515783,3,2,1,2,0
24700,502,0.929078097268675,3,2,1,2,0
24701,554,0.9290955406552865,3,3,0,2,0
24702,476,0.9291004361699013,3,3,0,2,0
24703,445,0.9291099378373,3,2,0,2,0
24704,507,0.9291265317587575,3,3,0,2,0
24705,343,0.9291289288305367,3,3,0,2,0
24706,363,0.9291367600863415,3,3,1,0,0
24707,320,0.9291445883192383,3,3,0,2,0
24708,294,0.9291515849672247,3,3,0,2,0
24709,417,0.9291677384654958,3,3,0,2,0
24710,485,0.9291780397566207,3,3,0,2,0
24711,381,0.9291804236669101,3,2,0,2,0
24712,557,0.9291973873315962,3,3,0,2,0
24713,250,0.929197698530915,3,3,1,2,0
24714,378,0.9292117573541865,3,3,0,2,0
24715,337,0.9292241575625223,3,3,0,2,0
24716,485,0.9292394451709322,3,3,1,2,0
24717,415,0.9292534874219343,3,3,2,2,0
24718,370,0.9292579171262013,3,2,0,2,0
24719,417,0.9292690041421154,3,3,2,2,0
24720,347,0.9292780234009542,3,3,0,2,0
24721,397,0.9292807949568757,3,2,0,2,0
24722,331,0.9292881589150677,3,3,0,1,0
24723,368,0.9292959322863839,3,3,1,2,0
24724,306,0.9293091188847055,3,2,1,2,0
24725,472,0.9293260070271939,3,2,1,2,0
24726,355,0.9293412406207764,3,2,1,0,0
24727,206,0.9293298773917349,3,3,0,2,0
24728,382,0.9293401038876337,3,3,0,2,0
24729,360,0.9293565589995575,3,3,0,2,0
24730,291,0.9293576646584593,3,3,0,2,0
24731,362,0.9293658229984462,3,3,0,2,0
24732,395,0.9293710362483272,3,3,0,2,0
24733,341,0.9293621476978564,3,3,0,2,0
24734,332,0.9293752944392423,3,3,1,2,0
24735,331,0.9293884362879357,3,2,2,2,0
24736,445,0.9293994535201442,3,3,1,2,0
24737,410,0.9294142264278158,3,3,0,2,0
24738,503,0.9294248224724847,3,3,0,2,0
24739,440,0.9294287838999791,3,3,0,2,0
24740,494,0.92944477036297,3,2,1,2,0
24741,415,0.9294591110233569,3,3,0,1,0
24742,394,0.9294626527709234,3,3,2,2,0
24743,409,0.9294603882232748,3,2,2,2,0
24744,265,0.9294610625529593,3,2,0,2,0
24745,386,0.9294583899082036,3,3,0,2,0
24746,223,0.9294536720640022,3,1,1,0,1
24747,363,0.9294642391058472,3,3,0,2,0
24748,389,0.9294731653570704,3,3,0,2,0
24749,480,0.9294829055617075,3,3,2,2,0
24750,367,0.9294910066833993,3,2,0,2,0
24751,194,0.9295020400593472,3,3,0,2,0
24752,455,0.9294952023362536,3,3,0,2,0
24753,532,0.9295061549601737,3,3,0,2,0
24754,234,0.929511795335152,3,3,0,2,0
24755,484,0.9295273059974174,3,2,0,2,0
24756,442,0.9295419940136748,3,3,1,2,0
24757,395,0.9295521109477559,3,3,0,2,0
24758,300,0.9295531751129938,3,3,1,0,0
24759,349,0.9295620628005068,3,3,2,2,0
24760,489,0.9295729837916633,3,3,1,2,0
24761,403,0.9295760800416402,3,2,0,2,0
24762,380,0.9295841428439263,3,3,2,2,0
24763,190,0.929583571812616,3,2,1,2,1
24764,364,0.9295878850933472,3,3,0,2,0
24765,427,0.9296041606472117,3,3,0,2,0
24766,332,0.9296142446949257,3,2,0,2,0
24767,531,0.9296309131866227,3,2,0,2,0
24768,479,0.9296417991465084,3,3,0,2,0
24769,358,0.9296498368984729,3,1,1,2,1
24770,388,0.9296529112623455,3,3,0,2,0
24771,342,0.9296667147597749,3,2,0,2,0
24772,260,0.9296731196445572,3,3,0,2,0
24773,268,0.9296848858273622,3,3,0,2,0
24774,483,0.9296949351975221,3,2,2,2,0
24775,480,0.9297107466611307,3,3,0,2,0
24776,300,0.9297179493092872,3,3,1,2,0
24777,387,0.929732128960854,3,1,0,2,0
24778,509,0.9297483272725177,3,2,1,2,0
24779,482,0.9297529946588768,3,3,1,2,0
24780,341,0.9297441155800316,3,2,1,2,0
24781,589,0.9297561593660374,3,3,1,2,0
24782,423,0.9297715285934729,3,3,0,2,0
24783,383,0.9297860827116147,3,3,2,2,0
24784,0,0.9297814412101606,3,2,1,0,0
24785,279,0.9297832667671873,3,3,0,2,0
24786,318,0.9297904415572459,3,3,2,0,1
24787,338,0.9297926686149527,3,3,0,2,0
24788,382,0.9298026652556264,3,3,0,2,0
24789,392,0.9298110430012306,3,2,0,2,0
24790,315,0.9298198208557072,3,3,0,2,0
24791,452,0.9298294017565641,3,3,0,2,0
24792,393,0.9298373656686397,3,3,1,2,0
24793,520,0.9298424025142056,3,1,0,2,0
24794,469,0.9298577164553763,3,3,2,2,0
24795,443,0.9298668780078794,3,3,0,2,0
24796,432,0.9298813748119567,3,3,0,2,0
24797,401,0.9298786438420648,3,3,1,2,0
24798,193,0.9298776287997061,3,3,0,2,0
24799,380,0.9298917129100936,3,3,0,2,0
24800,380,0.9299057913640171,3,3,1,1,0
24801,335,0.9299099998279156,3,3,0,2,0
24802,318,0.9299084715435965,3,3,0,2,0
24803,243,0.9299041306392055,3,2,0,2,0
24804,439,0.9299202036183531,3,3,0,2,0
24805,261,0.9299215938008666,3,3,0,2,0
24806,311,0.9299135307971326,3,3,1,2,0
24807,216,0.929919044808956,3,3,1,1,0
24808,318,0.9299216387132252,3,3,1,2,0
24809,322,0.9299070505294627,3,3,0,2,0
24810,233,0.9298863408628933,3,3,0,2,0
24811,261,0.929860717536538,3,3,2,2,1
24812,290,0.9298575974724697,3,3,0,2,0
24813,395,0.9298736524067843,3,3,0,2,0
24814,338,0.9298831767680813,3,3,0,2,0
24815,171,0.9298821645120695,3,2,2,0,0
24816,385,0.9298851626481219,3,3,0,2,0
24817,445,0.9298946790627466,3,3,0,2,0
24818,482,0.929904592043811,3,2,0,2,0
24819,321,0.9299063818113233,3,2,0,2,0
24820,327,0.9299089719487317,3,3,0,2,0
24821,350,0.9299058479398524,3,2,0,2,0
24822,302,0.9298913012434955,3,3,0,2,0
24823,434,0.9298787626134281,3,2,0,2,0
24824,287,0.9298699370810638,3,2,0,2,0
24825,444,0.9298627165567829,3,2,0,2,0
24826,423,0.9298497922658997,3,3,0,2,0
24827,465,0.9298486854117217,3,3,1,2,0
24828,357,0.9298418746862593,3,3,0,2,0
24829,509,0.9298472733908957,3,3,0,2,0
24830,423,0.9298229609145594,3,3,0,2,0
24831,265,0.9298178605022376,3,2,1,0,0
24832,426,0.9298106626238216,3,2,0,2,0
24833,421,0.9298083662410038,3,3,0,2,0
24834,450,0.9297901795124508,3,3,0,2,0
24835,469,0.9297780967352425,3,3,0,2,0
24836,402,0.9297591253345482,3,3,0,2,0
24837,326,0.9297389621110763,3,3,1,2,0
24838,472,0.9297443749395231,3,2,0,2,0
24839,407,0.9297262230619086,3,3,0,2,0
24840,170,0.9297028801620447,3,3,0,0,0
24841,220,0.9296860333479346,3,3,1,2,0
24842,343,0.929677279914457,3,3,0,2,0
24843,488,0.9296819024440174,3,2,0,2,0
24844,505,0.929681637293917,3,3,0,2,0
24845,375,0.9296948270080088,3,2,2,2,0
24846,380,0.9297035273258358,3,2,1,2,0
24847,460,0.9297142207829101,3,2,0,2,0
24848,297,0.9297213165040161,3,1,0,2,0
24849,424,0.9297368824575053,3,3,0,2,0
24850,510,0.9297524415171474,3,3,1,2,0
24851,600,0.9297695883925683,3,3,0,2,0
24852,405,0.9297778635398812,3,2,0,2,0
24853,525,0.9297832501134816,3,1,0,2,0
24854,482,0.9297983866392857,3,3,0,2,0
24855,432,0.9298017752318294,3,1,0,2,0
24856,447,0.9298165033569226,3,3,2,2,0
24857,477,0.9298320209080962,3,3,0,2,0
24858,462,0.9298414659721475,3,2,0,1,0
24859,328,0.9298481242207866,3,3,1,2,0
24860,354,0.9298555750086406,3,2,1,2,0
24861,329,0.9298682906103951,3,3,0,2,0
24862,470,0.92987772070026,3,3,0,2,0
24863,515,0.9298883377499944,3,3,0,2,0
24864,368,0.9298957749508879,3,3,1,2,0
24865,477,0.9299055898933641,3,3,0,2,0
24866,414,0.929919869618362,3,3,0,2,0
24867,423,0.9299284857537284,3,3,2,2,0
24868,399,0.9299261815199253,3,3,0,2,0
24869,343,0.9299291373762166,3,3,0,2,0
24870,323,0.9299312996522575,3,3,0,2,0
24871,452,0.9299406986144166,3,3,0,2,0
24872,408,0.9299489057695786,3,2,2,0,1
24873,297,0.9299547347660732,3,2,0,2,0
24874,331,0.9299508446804904,3,1,2,2,0
24875,373,0.9299493303357077,3,3,0,2,0
24876,302,0.9299244349564569,3,3,0,2,0
24877,334,0.9299063837475862,3,3,0,2,0
24878,361,0.9299218154619098,3,3,0,2,0
24879,472,0.9299407990157624,3,3,0,2,0
24880,413,0.9299513637338208,3,3,0,2,0
24881,331,0.9299494562028973,3,3,0,2,0
24882,320,0.9299520041509923,3,3,0,2,0
24883,466,0.9299621645700238,3,3,0,2,0
24884,341,0.9299715308509738,3,2,1,2,0
24885,293,0.9299696206241581,3,3,1,2,0
24886,372,0.9299733462563605,3,2,0,2,0
24887,490,0.9299830985915493,3,2,1,2,0
24888,291,0.9299784263030119,3,2,0,1,0
24889,298,0.9299367003063616,3,3,0,2,0
24890,175,0.9298862030327089,3,3,2,0,1
24891,241,0.929848561616844,3,3,1,2,1
24892,365,0.9298133045157005,3,3,1,2,1
24893,314,0.9297929691676562,3,3,0,2,1
24894,533,0.9297979116032046,3,2,1,2,0
24895,490,0.9298133117339679,3,3,2,2,1
24896,309,0.9298046317020774,3,3,0,2,0
24897,332,0.9298027617848147,3,3,0,2,0
24898,414,0.9297860021697705,3,3,0,2,0
24899,310,0.9297725024727992,3,2,0,2,0
24900,398,0.9297718244492266,3,3,0,2,0
24901,324,0.9297538999084357,3,3,0,2,0
24902,263,0.929728788619119,3,3,1,2,1
24903,380,0.9297209276208659,3,3,0,2,0
24904,268,0.929721536043117,3,1,1,0,2
24905,346,0.9297245111026291,3,3,1,2,0
24906,394,0.9297334912145819,3,2,1,2,0
24907,440,0.929737645316217,3,3,1,2,0
24908,430,0.9297478011129061,3,2,0,2,0
24909,248,0.929726364671374,3,3,0,2,0
24910,216,0.9297101489909327,3,3,2,2,1
24911,161,0.9297151827764073,3,2,0,2,0
24912,79,0.9297238510612057,3,0,2,0,1
24913,347,0.9297179751602923,3,3,0,2,1
24914,272,0.9296885068613662,3,3,0,2,1
24915,380,0.9296990543629274,3,3,0,2,0
24916,368,0.9296759920468229,3,3,0,2,1
24917,121,0.9296858374866999,3,2,2,0,1
24918,75,0.9296829067534198,3,3,0,2,1
24919,357,0.9296486631734515,3,3,0,2,0
24920,297,0.9296356411260984,3,3,2,2,1
24921,278,0.9295730513121817,3,3,0,2,1
24922,243,0.9295420850932893,3,1,1,2,2
24923,324,0.9294959280472526,3,3,0,2,0
24924,235,0.9295025585101921,3,0,2,0,0
24925,408,0.9295019456993335,3,3,1,2,0
24926,180,0.9295021941470777,3,2,1,0,0
24927,270,0.9294500986457862,3,3,0,2,0
24928,287,0.9294195877267978,3,3,0,2,0
24929,278,0.9294062437149434,3,3,0,2,0
24930,254,0.9293601809702013,3,3,0,2,0
24931,238,0.9293448820832426,3,2,0,0,0
24932,258,0.9293096228469334,3,3,0,2,1
24933,284,0.929291124967205,3,3,1,2,0
24934,348,0.9292734243761964,3,2,0,2,0
24935,263,0.9292493625189012,3,1,1,2,0
24936,366,0.9292320737244927,3,3,0,2,2
24937,277,0.9292016642684247,3,3,1,2,0
24938,342,0.9291939665988235,3,2,0,2,0
24939,327,0.9292073881216932,3,2,0,2,0
24940,496,0.9292124184828048,3,3,0,2,0
24941,348,0.9292146853614498,3,3,0,2,0
24942,269,0.9292269118261597,3,3,0,2,0
24943,343,0.9292076808663536,3,3,0,2,0
24944,432,0.9292011740396879,3,3,0,2,0
24945,383,0.9291879190146335,3,3,0,2,1
24946,380,0.9291694966207564,3,3,1,2,0
24947,324,0.9291447273213034,3,3,1,2,0
24948,397,0.9291322808442913,3,3,0,2,1
24949,391,0.9291246147169769,3,3,0,2,0
24950,338,0.9290950961196155,3,2,0,2,0
24951,431,0.92907233465134,3,3,0,2,0
24952,475,0.9290610978599904,3,3,0,2,0
24953,391,0.9290427300066149,3,3,1,2,1
24954,311,0.9290243699113568,3,3,0,2,0
24955,320,0.928995299321013,3,2,0,2,0
24956,378,0.9289833012987879,3,3,0,2,0
24957,362,0.928976468039966,3,2,0,2,0
24958,430,0.9289819262056137,3,3,2,2,1
24959,463,0.9289877760383706,3,1,0,2,0
24960,381,0.928986890741378,3,3,0,2,0
24961,288,0.9289634163258738,3,3,0,2,0
24962,324,0.9289019072662517,3,3,0,2,0
24963,192,0.9288590604026845,3,2,1,2,0
24964,348,0.9288582044030389,3,3,0,2,0
24965,171,0.928816566407008,3,2,2,2,0
24966,462,0.928778102966609,3,2,1,2,0
24967,392,0.9287547035971782,3,3,0,2,0
24968,374,0.9286933203315456,3,2,1,2,1
24969,359,0.9286319649474599,3,3,0,2,1
24970,261,0.9286014930993997,3,3,0,2,1
24971,412,0.9285888306884752,3,3,0,2,0
24972,334,0.9285587750085808,3,3,0,2,0
24973,398,0.928556800885568,3,2,0,2,0
24974,545,0.928546132648657,3,3,0,2,0
24975,275,0.9285259832587371,3,3,1,2,1
24976,325,0.9284959648647303,3,3,1,2,0
24977,366,0.9284880795031606,3,3,1,2,0
24978,166,0.9284339854247072,3,1,2,2,2
24979,286,0.9283664928991172,3,2,0,2,0
24980,318,0.9283471878316236,3,2,1,2,0
24981,466,0.9283460520426376,3,2,1,2,0
24982,483,0.9283453126122194,3,2,0,2,0
24983,473,0.9283497011809153,3,3,1,2,0
24984,359,0.9283146402478422,3,3,1,2,0
24985,528,0.9282985325132781,3,3,0,2,0
24986,487,0.9282922844242297,3,2,1,2,0
24987,490,0.928280916300143,3,3,0,2,0
24988,371,0.9282833354483809,3,3,0,2,0
24989,310,0.9282632920330549,3,3,1,2,1
24990,356,0.9282389278032099,3,3,0,2,0
24991,356,0.9282145732467217,3,3,1,2,1
24992,308,0.9281579411634985,3,3,1,2,1
24993,322,0.9281170763973101,3,3,0,2,0
24994,470,0.928099856717734,3,3,0,2,0
24995,154,0.9280881169897403,3,2,2,2,0
24996,365,0.9280803428785491,3,2,2,2,0
24997,369,0.9280776835924806,3,3,0,2,1
24998,533,0.9280829084020749,3,3,1,2,0
24999,424,0.9280491967539832,3,3,0,2,0
25000,182,0.7142857142857143,3,3,0,2,0
25001,155,0.6,3,3,0,2,1
25002,285,0.6363636363636364,3,3,0,2,0
25003,241,0.6620689655172414,3,3,0,2,0
25004,311,0.6577540106951871,3,3,0,2,0
25005,344,0.6754385964912281,3,3,1,2,0
25006,341,0.6988847583643123,3,3,0,2,0
25007,365,0.7064516129032258,3,2,1,2,1
25008,276,0.7017045454545454,3,3,0,2,0
25009,237,0.7087628865979382,3,3,2,0,1
25010,381,0.7266355140186916,3,3,0,2,0
25011,263,0.7262931034482759,3,3,0,2,2
25012,269,0.728,3,2,1,2,1
25013,332,0.7346938775510204,3,3,0,2,0
25014,350,0.740484429065744,3,3,0,2,1
25015,291,0.7463414634146341,3,3,0,2,2
25016,320,0.7519142419601837,3,3,0,2,1
25017,267,0.7536231884057971,3,1,2,2,0
25018,292,0.7541208791208791,3,3,0,2,2
25019,183,0.7575757575757576,3,2,2,2,0
25020,339,0.7619047619047619,3,2,2,2,1
25021,325,0.7673031026252983,3,3,0,2,0
25022,221,0.7694954128440367,3,3,1,2,0
25023,442,0.7740174672489083,3,2,0,2,0
25024,347,0.774869109947644,3,3,1,2,0
25025,229,0.7805864509605662,3,3,1,2,0
25026,289,0.7826510721247564,3,3,0,2,0
25027,230,0.7865911237016053,3,3,1,2,0
25028,384,0.7921604375569735,3,3,0,2,0
25029,301,0.7953941541186891,3,3,0,2,0
25030,317,0.7965665236051502,3,2,2,2,0
25031,464,0.8013245033112583,3,3,1,2,0
25032,332,0.8046623794212219,3,3,0,2,0
25033,350,0.8087431693989071,3,3,1,2,0
25034,393,0.8119787717968158,3,3,2,2,0
25035,250,0.8130081300813008,3,3,0,2,0
25036,405,0.8170731707317073,3,3,0,2,0
25037,229,0.8183730715287517,3,3,0,2,0
25038,330,0.8202323991797676,3,3,0,2,0
25039,365,0.8241172551632245,3,2,0,2,0
25040,393,0.8258609486679662,3,3,0,2,0
25041,390,0.8296390120329322,3,3,1,2,1
25042,434,0.8336425479282622,3,2,0,2,0
25043,279,0.8351515151515152,3,1,0,1,0
25044,318,0.8351126927639383,3,3,0,2,0
25045,369,0.8361320208453966,3,3,0,2,0
25046,400,0.8381437464629315,3,2,1,2,0
25047,419,0.8410852713178295,3,3,2,2,0
25048,325,0.8424769147202608,3,3,0,2,0
25049,390,0.845580404685836,3,2,0,2,0
25050,472,0.8464341488807913,3,3,0,2,0
25051,385,0.8470948012232415,3,3,0,2,0
25052,382,0.8494247123561781,3,3,0,2,0
25053,343,0.8512518409425626,3,3,0,2,0
25054,344,0.8519054510371442,3,3,0,2,0
25055,413,0.8543735224586289,3,3,1,2,0
25056,362,0.8566125290023202,3,3,0,2,0
25057,312,0.8582497721057429,3,3,0,2,0
25058,355,0.8597041685342895,3,3,0,2,0
25059,178,0.8592297476759628,3,2,1,2,0
25060,288,0.8583877995642701,3,2,0,2,0
25061,353,0.8592878592878593,3,3,1,0,1
25062,274,0.8597972972972973,3,2,0,2,0
25063,300,0.8587453261321146,3,3,0,2,0
25064,229,0.8576104746317512,3,3,0,2,0
25065,275,0.8581788879935536,3,3,0,2,0
25066,279,0.8575396825396825,3,3,1,2,0
25067,307,0.8584831899921814,3,3,0,2,0
25068,226,0.8584104938271605,3,3,0,2,1
25069,328,0.85882800608828,3,3,2,2,0
25070,256,0.8595568907247465,3,3,1,2,0
25071,402,0.8611111111111112,3,3,0,2,0
25072,249,0.8619553277187844,3,1,0,2,0
25073,326,0.8635379061371841,3,1,0,2,0
25074,390,0.864912904372556,3,3,0,2,0
25075,310,0.8645138645138645,3,3,0,2,0
25076,397,0.8645183645183645,3,3,2,2,2
25077,301,0.8649760109664153,3,3,2,2,0
25078,272,0.8647915960691291,3,2,1,2,1
25079,192,0.8644295302013423,3,3,2,0,0
25080,210,0.8642548954530368,3,3,1,2,1
25081,352,0.8654664484451718,3,3,0,2,0
25082,483,0.8666451404585083,3,3,0,2,0
25083,490,0.8683035714285714,3,2,1,2,0
25084,316,0.8696338383838383,3,3,0,2,0
25085,351,0.8704339681548549,3,3,0,2,0
25086,202,0.8714064914992272,3,3,0,2,0
25087,335,0.8719046163252828,3,3,0,2,0
25088,305,0.8729248415333535,3,3,0,2,0
25089,369,0.8738443185207277,3,3,0,2,0
25090,349,0.8748154709182168,3,3,2,2,0
25091,180,0.8755490483162518,3,2,0,2,0
25092,304,0.876557519559548,3,2,0,2,0
25093,87,0.8770869314910765,3,2,1,0,0
25094,311,0.8769230769230769,3,3,1,2,1
25095,463,0.8781654473832302,3,3,0,2,0
25096,345,0.8792095741720011,3,3,0,2,1
25097,368,0.8799559471365639,3,3,0,2,0
25098,457,0.8812636165577342,3,2,0,2,0
25099,481,0.8818622174381054,3,3,0,2,0
25100,397,0.8830892143808255,3,2,0,2,0
25101,357,0.8841994196781852,3,3,2,1,0
25102,106,0.8832155014401676,3,1,0,2,0
25103,435,0.8832211289487313,3,3,0,2,0
25104,386,0.8839651639344263,3,2,0,2,0
25105,424,0.8842744998733857,3,3,0,2,0
25106,508,0.8852705410821643,3,3,0,2,0
25107,308,0.884558093346574,3,3,0,2,0
25108,320,0.8841898205065158,3,3,0,2,0
25109,476,0.8849708171206225,3,3,0,2,0
25110,375,0.8849301877708233,3,3,0,2,0
25111,334,0.8838817358130663,3,3,0,2,0
25112,359,0.8842975206611571,3,3,1,2,0
25113,411,0.884525479195886,3,3,0,2,0
25114,372,0.8847222222222222,3,3,0,2,0
25115,247,0.8847301951779564,3,2,0,2,0
25116,305,0.8843351548269581,3,3,1,2,0
25117,279,0.884346058278744,3,2,1,2,0
25118,228,0.8842789863198026,3,3,0,2,1
